   #Energy      xx(%)           yy(%)
  37.001      0.1508E+00      0.1412E+00
  37.009      0.1508E+00      0.1412E+00
  37.017      0.1508E+00      0.1412E+00
  37.025      0.1509E+00      0.1412E+00
  37.033      0.1509E+00      0.1413E+00
  37.041      0.1509E+00      0.1413E+00
  37.048      0.1510E+00      0.1413E+00
  37.056      0.1510E+00      0.1414E+00
  37.064      0.1510E+00      0.1414E+00
  37.072      0.1478E+00      0.1414E+00
  37.080      0.1479E+00      0.1415E+00
  37.088      0.1479E+00      0.1415E+00
  37.096      0.1479E+00      0.1415E+00
  37.104      0.1480E+00      0.1415E+00
  37.112      0.1480E+00      0.1416E+00
  37.120      0.1480E+00      0.1416E+00
  37.127      0.1481E+00      0.1416E+00
  37.135      0.1481E+00      0.1384E+00
  37.143      0.1481E+00      0.1385E+00
  37.151      0.1482E+00      0.1385E+00
  37.159      0.1482E+00      0.1385E+00
  37.167      0.1482E+00      0.1386E+00
  37.175      0.1483E+00      0.1386E+00
  37.183      0.1483E+00      0.1386E+00
  37.191      0.1483E+00      0.1387E+00
  37.199      0.1483E+00      0.1387E+00
  37.206      0.1452E+00      0.1387E+00
  37.214      0.1452E+00      0.1387E+00
  37.222      0.1452E+00      0.1388E+00
  37.230      0.1452E+00      0.1388E+00
  37.238      0.1453E+00      0.1388E+00
  37.246      0.1453E+00      0.1389E+00
  37.254      0.1453E+00      0.1389E+00
  37.262      0.1454E+00      0.1389E+00
  37.270      0.1454E+00      0.1390E+00
  37.278      0.1454E+00      0.1358E+00
  37.286      0.1455E+00      0.1358E+00
  37.294      0.1455E+00      0.1358E+00
  37.301      0.1455E+00      0.1358E+00
  37.309      0.1456E+00      0.1359E+00
  37.317      0.1456E+00      0.1359E+00
  37.325      0.1456E+00      0.1359E+00
  37.333      0.1456E+00      0.1360E+00
  37.341      0.1457E+00      0.1360E+00
  37.349      0.1457E+00      0.1360E+00
  37.357      0.1457E+00      0.1360E+00
  37.365      0.1458E+00      0.1361E+00
  37.373      0.1458E+00      0.1361E+00
  37.380      0.1458E+00      0.1361E+00
  37.388      0.1459E+00      0.1362E+00
  37.396      0.1459E+00      0.1362E+00
  37.404      0.1459E+00      0.1362E+00
  37.412      0.1460E+00      0.1362E+00
  37.420      0.1460E+00      0.1363E+00
  37.428      0.1460E+00      0.1363E+00
  37.436      0.1461E+00      0.1363E+00
  37.444      0.1461E+00      0.1364E+00
  37.452      0.1461E+00      0.1364E+00
  37.459      0.1461E+00      0.1364E+00
  37.467      0.1462E+00      0.1364E+00
  37.475      0.1462E+00      0.1365E+00
  37.483      0.1462E+00      0.1365E+00
  37.491      0.1463E+00      0.1365E+00
  37.499      0.1463E+00      0.1366E+00
  37.507      0.1463E+00      0.1366E+00
  37.515      0.1464E+00      0.1366E+00
  37.523      0.1464E+00      0.1366E+00
  37.531      0.1464E+00      0.1367E+00
  37.538      0.1465E+00      0.1367E+00
  37.546      0.1465E+00      0.1367E+00
  37.554      0.1465E+00      0.1368E+00
  37.562      0.1465E+00      0.1368E+00
  37.570      0.1466E+00      0.1368E+00
  37.578      0.1466E+00      0.1368E+00
  37.586      0.1466E+00      0.1369E+00
  37.594      0.1467E+00      0.1369E+00
  37.602      0.1467E+00      0.1369E+00
  37.610      0.1467E+00      0.1370E+00
  37.618      0.1468E+00      0.1370E+00
  37.626      0.1468E+00      0.1370E+00
  37.633      0.1468E+00      0.1370E+00
  37.641      0.1469E+00      0.1371E+00
  37.649      0.1469E+00      0.1371E+00
  37.657      0.1469E+00      0.1371E+00
  37.665      0.1469E+00      0.1372E+00
  37.673      0.1470E+00      0.1372E+00
  37.681      0.1470E+00      0.1372E+00
  37.689      0.1470E+00      0.1372E+00
  37.697      0.1471E+00      0.1340E+00
  37.705      0.1471E+00      0.1340E+00
  37.712      0.1471E+00      0.1341E+00
  37.720      0.1472E+00      0.1341E+00
  37.728      0.1472E+00      0.1341E+00
  37.736      0.1472E+00      0.1342E+00
  37.744      0.1473E+00      0.1342E+00
  37.752      0.1473E+00      0.1342E+00
  37.760      0.1473E+00      0.1342E+00
  37.768      0.1473E+00      0.1343E+00
  37.776      0.1474E+00      0.1343E+00
  37.784      0.1474E+00      0.1343E+00
  37.791      0.1474E+00      0.1343E+00
  37.799      0.1475E+00      0.1344E+00
  37.807      0.1475E+00      0.1344E+00
  37.815      0.1475E+00      0.1344E+00
  37.823      0.1476E+00      0.1345E+00
  37.831      0.1443E+00      0.1345E+00
  37.839      0.1443E+00      0.1345E+00
  37.847      0.1444E+00      0.1345E+00
  37.855      0.1444E+00      0.1346E+00
  37.863      0.1444E+00      0.1346E+00
  37.870      0.1445E+00      0.1346E+00
  37.878      0.1445E+00      0.1347E+00
  37.886      0.1445E+00      0.1347E+00
  37.894      0.1446E+00      0.1347E+00
  37.902      0.1446E+00      0.1347E+00
  37.910      0.1446E+00      0.1348E+00
  37.918      0.1446E+00      0.1348E+00
  37.926      0.1447E+00      0.1348E+00
  37.934      0.1447E+00      0.1349E+00
  37.942      0.1447E+00      0.1349E+00
  37.950      0.1448E+00      0.1349E+00
  37.958      0.1448E+00      0.1349E+00
  37.965      0.1448E+00      0.1350E+00
  37.973      0.1449E+00      0.1350E+00
  37.981      0.1449E+00      0.1350E+00
  37.989      0.1449E+00      0.1351E+00
  37.997      0.1449E+00      0.1351E+00
  38.005      0.1450E+00      0.1351E+00
  38.013      0.1450E+00      0.1351E+00
  38.021      0.1450E+00      0.1352E+00
  38.029      0.1451E+00      0.1352E+00
  38.036      0.1451E+00      0.1352E+00
  38.044      0.1451E+00      0.1352E+00
  38.052      0.1452E+00      0.1353E+00
  38.060      0.1452E+00      0.1353E+00
  38.068      0.1452E+00      0.1353E+00
  38.076      0.1452E+00      0.1354E+00
  38.084      0.1453E+00      0.1354E+00
  38.092      0.1453E+00      0.1354E+00
  38.100      0.1453E+00      0.1354E+00
  38.108      0.1454E+00      0.1355E+00
  38.115      0.1454E+00      0.1355E+00
  38.123      0.1454E+00      0.1355E+00
  38.131      0.1455E+00      0.1356E+00
  38.139      0.1455E+00      0.1356E+00
  38.147      0.1455E+00      0.1356E+00
  38.155      0.1455E+00      0.1356E+00
  38.163      0.1456E+00      0.1357E+00
  38.171      0.1456E+00      0.1357E+00
  38.179      0.1456E+00      0.1357E+00
  38.187      0.1457E+00      0.1324E+00
  38.195      0.1457E+00      0.1325E+00
  38.203      0.1457E+00      0.1325E+00
  38.210      0.1458E+00      0.1325E+00
  38.218      0.1458E+00      0.1326E+00
  38.226      0.1458E+00      0.1326E+00
  38.234      0.1459E+00      0.1326E+00
  38.242      0.1459E+00      0.1326E+00
  38.250      0.1459E+00      0.1327E+00
  38.258      0.1459E+00      0.1327E+00
  38.266      0.1460E+00      0.1327E+00
  38.274      0.1460E+00      0.1327E+00
  38.282      0.1460E+00      0.1328E+00
  38.289      0.1461E+00      0.1328E+00
  38.297      0.1428E+00      0.1328E+00
  38.305      0.1428E+00      0.1329E+00
  38.313      0.1428E+00      0.1329E+00
  38.321      0.1429E+00      0.1329E+00
  38.329      0.1429E+00      0.1329E+00
  38.337      0.1429E+00      0.1330E+00
  38.345      0.1430E+00      0.1330E+00
  38.353      0.1430E+00      0.1330E+00
  38.361      0.1430E+00      0.1330E+00
  38.368      0.1430E+00      0.1331E+00
  38.376      0.1431E+00      0.1331E+00
  38.384      0.1431E+00      0.1331E+00
  38.392      0.1431E+00      0.1332E+00
  38.400      0.1432E+00      0.1332E+00
  38.408      0.1432E+00      0.1332E+00
  38.416      0.1432E+00      0.1299E+00
  38.424      0.1432E+00      0.1299E+00
  38.432      0.1433E+00      0.1300E+00
  38.440      0.1433E+00      0.1300E+00
  38.447      0.1433E+00      0.1300E+00
  38.455      0.1434E+00      0.1300E+00
  38.463      0.1434E+00      0.1301E+00
  38.471      0.1434E+00      0.1301E+00
  38.479      0.1435E+00      0.1301E+00
  38.487      0.1435E+00      0.1302E+00
  38.495      0.1435E+00      0.1302E+00
  38.503      0.1435E+00      0.1302E+00
  38.511      0.1436E+00      0.1302E+00
  38.519      0.1436E+00      0.1303E+00
  38.527      0.1436E+00      0.1303E+00
  38.535      0.1437E+00      0.1303E+00
  38.542      0.1437E+00      0.1303E+00
  38.550      0.1437E+00      0.1304E+00
  38.558      0.1437E+00      0.1304E+00
  38.566      0.1404E+00      0.1304E+00
  38.574      0.1405E+00      0.1304E+00
  38.582      0.1405E+00      0.1305E+00
  38.590      0.1405E+00      0.1305E+00
  38.598      0.1406E+00      0.1305E+00
  38.606      0.1406E+00      0.1306E+00
  38.614      0.1406E+00      0.1306E+00
  38.621      0.1406E+00      0.1306E+00
  38.629      0.1407E+00      0.1306E+00
  38.637      0.1407E+00      0.1307E+00
  38.645      0.1407E+00      0.1307E+00
  38.653      0.1408E+00      0.1307E+00
  38.661      0.1408E+00      0.1307E+00
  38.669      0.1408E+00      0.1308E+00
  38.677      0.1408E+00      0.1308E+00
  38.685      0.1375E+00      0.1308E+00
  38.693      0.1375E+00      0.1308E+00
  38.700      0.1376E+00      0.1309E+00
  38.708      0.1376E+00      0.1309E+00
  38.716      0.1376E+00      0.1309E+00
  38.724      0.1377E+00      0.1310E+00
  38.732      0.1377E+00      0.1310E+00
  38.740      0.1377E+00      0.1310E+00
  38.748      0.1377E+00      0.1310E+00
  38.756      0.1378E+00      0.1311E+00
  38.764      0.1378E+00      0.1311E+00
  38.772      0.1378E+00      0.1311E+00
  38.779      0.1345E+00      0.1311E+00
  38.787      0.1345E+00      0.1312E+00
  38.795      0.1346E+00      0.1312E+00
  38.803      0.1346E+00      0.1312E+00
  38.811      0.1346E+00      0.1312E+00
  38.819      0.1346E+00      0.1313E+00
  38.827      0.1347E+00      0.1313E+00
  38.835      0.1347E+00      0.1313E+00
  38.843      0.1347E+00      0.1314E+00
  38.851      0.1347E+00      0.1314E+00
  38.859      0.1348E+00      0.1314E+00
  38.867      0.1314E+00      0.1314E+00
  38.874      0.1315E+00      0.1315E+00
  38.882      0.1315E+00      0.1315E+00
  38.890      0.1315E+00      0.1315E+00
  38.898      0.1315E+00      0.1315E+00
  38.906      0.1316E+00      0.1316E+00
  38.914      0.1316E+00      0.1316E+00
  38.922      0.1316E+00      0.1316E+00
  38.930      0.1316E+00      0.1316E+00
  38.938      0.1317E+00      0.1317E+00
  38.946      0.1317E+00      0.1317E+00
  38.953      0.1317E+00      0.1317E+00
  38.961      0.1318E+00      0.1318E+00
  38.969      0.1318E+00      0.1318E+00
  38.977      0.1284E+00      0.1318E+00
  38.985      0.1285E+00      0.1318E+00
  38.993      0.1285E+00      0.1319E+00
  39.001      0.1285E+00      0.1319E+00
  39.009      0.1285E+00      0.1319E+00
  39.017      0.1286E+00      0.1319E+00
  39.025      0.1286E+00      0.1320E+00
  39.032      0.1286E+00      0.1320E+00
  39.040      0.1286E+00      0.1320E+00
  39.048      0.1287E+00      0.1320E+00
  39.056      0.1287E+00      0.1321E+00
  39.064      0.1287E+00      0.1321E+00
  39.072      0.1287E+00      0.1321E+00
  39.080      0.1288E+00      0.1322E+00
  39.088      0.1254E+00      0.1322E+00
  39.096      0.1254E+00      0.1322E+00
  39.104      0.1255E+00      0.1322E+00
  39.111      0.1255E+00      0.1356E+00
  39.119      0.1255E+00      0.1357E+00
  39.127      0.1255E+00      0.1357E+00
  39.135      0.1256E+00      0.1357E+00
  39.143      0.1256E+00      0.1358E+00
  39.151      0.1256E+00      0.1358E+00
  39.159      0.1256E+00      0.1358E+00
  39.167      0.1257E+00      0.1358E+00
  39.175      0.1223E+00      0.1359E+00
  39.183      0.1223E+00      0.1359E+00
  39.191      0.1223E+00      0.1359E+00
  39.199      0.1224E+00      0.1360E+00
  39.206      0.1224E+00      0.1360E+00
  39.214      0.1224E+00      0.1360E+00
  39.222      0.1224E+00      0.1360E+00
  39.230      0.1225E+00      0.1361E+00
  39.238      0.1225E+00      0.1361E+00
  39.246      0.1225E+00      0.1361E+00
  39.254      0.1225E+00      0.1361E+00
  39.262      0.1192E+00      0.1362E+00
  39.270      0.1192E+00      0.1362E+00
  39.278      0.1192E+00      0.1362E+00
  39.285      0.1192E+00      0.1363E+00
  39.293      0.1193E+00      0.1363E+00
  39.301      0.1193E+00      0.1363E+00
  39.309      0.1193E+00      0.1363E+00
  39.317      0.1193E+00      0.1364E+00
  39.325      0.1194E+00      0.1364E+00
  39.333      0.1194E+00      0.1364E+00
  39.341      0.1194E+00      0.1364E+00
  39.349      0.1160E+00      0.1365E+00
  39.357      0.1160E+00      0.1365E+00
  39.364      0.1161E+00      0.1365E+00
  39.372      0.1161E+00      0.1366E+00
  39.380      0.1161E+00      0.1400E+00
  39.388      0.1161E+00      0.1400E+00
  39.396      0.1162E+00      0.1400E+00
  39.404      0.1162E+00      0.1401E+00
  39.412      0.1162E+00      0.1401E+00
  39.420      0.1162E+00      0.1401E+00
  39.428      0.1163E+00      0.1402E+00
  39.436      0.1163E+00      0.1402E+00
  39.444      0.1163E+00      0.1402E+00
  39.451      0.1163E+00      0.1402E+00
  39.459      0.1163E+00      0.1403E+00
  39.467      0.1164E+00      0.1403E+00
  39.475      0.1164E+00      0.1403E+00
  39.483      0.1164E+00      0.1404E+00
  39.491      0.1164E+00      0.1404E+00
  39.499      0.1165E+00      0.1404E+00
  39.507      0.1165E+00      0.1404E+00
  39.515      0.1165E+00      0.1405E+00
  39.523      0.1165E+00      0.1405E+00
  39.531      0.1166E+00      0.1405E+00
  39.538      0.1166E+00      0.1406E+00
  39.546      0.1166E+00      0.1406E+00
  39.554      0.1166E+00      0.1406E+00
  39.562      0.1167E+00      0.1406E+00
  39.570      0.1167E+00      0.1407E+00
  39.578      0.1167E+00      0.1407E+00
  39.586      0.1167E+00      0.1407E+00
  39.594      0.1167E+00      0.1407E+00
  39.602      0.1168E+00      0.1408E+00
  39.609      0.1168E+00      0.1408E+00
  39.617      0.1168E+00      0.1408E+00
  39.625      0.1168E+00      0.1409E+00
  39.633      0.1169E+00      0.1409E+00
  39.641      0.1169E+00      0.1409E+00
  39.649      0.1169E+00      0.1409E+00
  39.657      0.1169E+00      0.1410E+00
  39.665      0.1170E+00      0.1410E+00
  39.673      0.1170E+00      0.1445E+00
  39.681      0.1170E+00      0.1445E+00
  39.688      0.1170E+00      0.1445E+00
  39.697      0.1170E+00      0.1445E+00
  39.704      0.1171E+00      0.1446E+00
  39.712      0.1171E+00      0.1446E+00
  39.720      0.1171E+00      0.1446E+00
  39.728      0.1171E+00      0.1447E+00
  39.736      0.1172E+00      0.1447E+00
  39.744      0.1172E+00      0.1447E+00
  39.752      0.1172E+00      0.1448E+00
  39.760      0.1172E+00      0.1448E+00
  39.768      0.1173E+00      0.1448E+00
  39.776      0.1207E+00      0.1448E+00
  39.783      0.1208E+00      0.1449E+00
  39.791      0.1208E+00      0.1449E+00
  39.799      0.1208E+00      0.1449E+00
  39.807      0.1208E+00      0.1415E+00
  39.815      0.1208E+00      0.1415E+00
  39.823      0.1209E+00      0.1416E+00
  39.831      0.1209E+00      0.1416E+00
  39.839      0.1209E+00      0.1416E+00
  39.847      0.1209E+00      0.1416E+00
  39.855      0.1210E+00      0.1417E+00
  39.862      0.1210E+00      0.1417E+00
  39.870      0.1210E+00      0.1417E+00
  39.878      0.1210E+00      0.1418E+00
  39.886      0.1211E+00      0.1418E+00
  39.894      0.1211E+00      0.1418E+00
  39.902      0.1211E+00      0.1418E+00
  39.910      0.1211E+00      0.1419E+00
  39.918      0.1212E+00      0.1419E+00
  39.926      0.1212E+00      0.1419E+00
  39.934      0.1212E+00      0.1420E+00
  39.941      0.1212E+00      0.1420E+00
  39.949      0.1213E+00      0.1420E+00
  39.957      0.1213E+00      0.1420E+00
  39.965      0.1213E+00      0.1421E+00
  39.973      0.1213E+00      0.1421E+00
  39.981      0.1213E+00      0.1421E+00
  39.989      0.1214E+00      0.1422E+00
  39.997      0.1214E+00      0.1422E+00
  40.005      0.1214E+00      0.1422E+00
  40.013      0.1214E+00      0.1422E+00
  40.020      0.1215E+00      0.1423E+00
  40.028      0.1215E+00      0.1423E+00
  40.036      0.1215E+00      0.1423E+00
  40.044      0.1215E+00      0.1423E+00
  40.052      0.1216E+00      0.1424E+00
  40.060      0.1216E+00      0.1424E+00
  40.068      0.1216E+00      0.1424E+00
  40.076      0.1216E+00      0.1425E+00
  40.084      0.1217E+00      0.1425E+00
  40.092      0.1217E+00      0.1425E+00
  40.100      0.1217E+00      0.1425E+00
  40.108      0.1217E+00      0.1426E+00
  40.115      0.1218E+00      0.1391E+00
  40.123      0.1218E+00      0.1392E+00
  40.131      0.1218E+00      0.1392E+00
  40.139      0.1218E+00      0.1392E+00
  40.147      0.1184E+00      0.1392E+00
  40.155      0.1184E+00      0.1393E+00
  40.163      0.1184E+00      0.1393E+00
  40.171      0.1184E+00      0.1393E+00
  40.179      0.1185E+00      0.1393E+00
  40.187      0.1185E+00      0.1394E+00
  40.194      0.1185E+00      0.1394E+00
  40.202      0.1185E+00      0.1394E+00
  40.210      0.1186E+00      0.1395E+00
  40.218      0.1186E+00      0.1395E+00
  40.226      0.1186E+00      0.1395E+00
  40.234      0.1186E+00      0.1395E+00
  40.242      0.1187E+00      0.1396E+00
  40.250      0.1187E+00      0.1396E+00
  40.258      0.1187E+00      0.1396E+00
  40.266      0.1187E+00      0.1396E+00
  40.273      0.1187E+00      0.1397E+00
  40.281      0.1188E+00      0.1397E+00
  40.289      0.1188E+00      0.1397E+00
  40.297      0.1188E+00      0.1398E+00
  40.305      0.1188E+00      0.1363E+00
  40.313      0.1189E+00      0.1363E+00
  40.321      0.1189E+00      0.1363E+00
  40.329      0.1189E+00      0.1364E+00
  40.337      0.1189E+00      0.1364E+00
  40.345      0.1190E+00      0.1364E+00
  40.352      0.1190E+00      0.1365E+00
  40.360      0.1190E+00      0.1365E+00
  40.368      0.1190E+00      0.1365E+00
  40.376      0.1191E+00      0.1365E+00
  40.384      0.1191E+00      0.1366E+00
  40.392      0.1191E+00      0.1366E+00
  40.400      0.1191E+00      0.1366E+00
  40.408      0.1191E+00      0.1366E+00
  40.416      0.1192E+00      0.1367E+00
  40.424      0.1192E+00      0.1367E+00
  40.432      0.1192E+00      0.1367E+00
  40.440      0.1192E+00      0.1367E+00
  40.447      0.1193E+00      0.1368E+00
  40.455      0.1193E+00      0.1368E+00
  40.463      0.1193E+00      0.1368E+00
  40.471      0.1193E+00      0.1369E+00
  40.479      0.1194E+00      0.1369E+00
  40.487      0.1194E+00      0.1369E+00
  40.495      0.1194E+00      0.1369E+00
  40.503      0.1194E+00      0.1370E+00
  40.511      0.1194E+00      0.1335E+00
  40.519      0.1195E+00      0.1335E+00
  40.526      0.1195E+00      0.1335E+00
  40.534      0.1195E+00      0.1336E+00
  40.542      0.1195E+00      0.1336E+00
  40.550      0.1196E+00      0.1336E+00
  40.558      0.1231E+00      0.1336E+00
  40.566      0.1231E+00      0.1337E+00
  40.574      0.1231E+00      0.1337E+00
  40.582      0.1232E+00      0.1337E+00
  40.590      0.1232E+00      0.1337E+00
  40.598      0.1232E+00      0.1338E+00
  40.605      0.1232E+00      0.1338E+00
  40.613      0.1233E+00      0.1338E+00
  40.621      0.1233E+00      0.1338E+00
  40.629      0.1233E+00      0.1339E+00
  40.637      0.1233E+00      0.1339E+00
  40.645      0.1234E+00      0.1339E+00
  40.653      0.1234E+00      0.1339E+00
  40.661      0.1234E+00      0.1340E+00
  40.669      0.1234E+00      0.1340E+00
  40.677      0.1235E+00      0.1340E+00
  40.684      0.1235E+00      0.1341E+00
  40.692      0.1235E+00      0.1341E+00
  40.700      0.1235E+00      0.1341E+00
  40.708      0.1236E+00      0.1341E+00
  40.716      0.1236E+00      0.1342E+00
  40.724      0.1236E+00      0.1342E+00
  40.732      0.1236E+00      0.1342E+00
  40.740      0.1237E+00      0.1342E+00
  40.748      0.1237E+00      0.1343E+00
  40.756      0.1237E+00      0.1343E+00
  40.764      0.1237E+00      0.1343E+00
  40.772      0.1237E+00      0.1343E+00
  40.779      0.1238E+00      0.1344E+00
  40.787      0.1238E+00      0.1344E+00
  40.795      0.1238E+00      0.1344E+00
  40.803      0.1238E+00      0.1344E+00
  40.811      0.1239E+00      0.1345E+00
  40.819      0.1239E+00      0.1310E+00
  40.827      0.1239E+00      0.1310E+00
  40.835      0.1239E+00      0.1310E+00
  40.843      0.1240E+00      0.1310E+00
  40.850      0.1240E+00      0.1311E+00
  40.858      0.1240E+00      0.1311E+00
  40.866      0.1240E+00      0.1311E+00
  40.874      0.1241E+00      0.1311E+00
  40.882      0.1241E+00      0.1312E+00
  40.890      0.1241E+00      0.1312E+00
  40.898      0.1241E+00      0.1312E+00
  40.906      0.1277E+00      0.1312E+00
  40.914      0.1277E+00      0.1348E+00
  40.922      0.1277E+00      0.1348E+00
  40.930      0.1278E+00      0.1349E+00
  40.938      0.1278E+00      0.1349E+00
  40.945      0.1278E+00      0.1349E+00
  40.953      0.1278E+00      0.1349E+00
  40.961      0.1279E+00      0.1350E+00
  40.969      0.1279E+00      0.1350E+00
  40.977      0.1279E+00      0.1350E+00
  40.985      0.1279E+00      0.1350E+00
  40.993      0.1280E+00      0.1351E+00
  41.001      0.1280E+00      0.1351E+00
  41.009      0.1280E+00      0.1351E+00
  41.017      0.1280E+00      0.1351E+00
  41.024      0.1281E+00      0.1352E+00
  41.032      0.1281E+00      0.1352E+00
  41.040      0.1281E+00      0.1352E+00
  41.048      0.1281E+00      0.1352E+00
  41.056      0.1282E+00      0.1353E+00
  41.064      0.1282E+00      0.1353E+00
  41.072      0.1282E+00      0.1353E+00
  41.080      0.1282E+00      0.1354E+00
  41.088      0.1283E+00      0.1354E+00
  41.096      0.1283E+00      0.1354E+00
  41.103      0.1283E+00      0.1354E+00
  41.111      0.1283E+00      0.1355E+00
  41.119      0.1284E+00      0.1355E+00
  41.127      0.1284E+00      0.1355E+00
  41.135      0.1284E+00      0.1355E+00
  41.143      0.1284E+00      0.1356E+00
  41.151      0.1285E+00      0.1356E+00
  41.159      0.1285E+00      0.1356E+00
  41.167      0.1285E+00      0.1356E+00
  41.175      0.1321E+00      0.1357E+00
  41.182      0.1321E+00      0.1393E+00
  41.190      0.1322E+00      0.1393E+00
  41.198      0.1322E+00      0.1393E+00
  41.206      0.1322E+00      0.1393E+00
  41.214      0.1322E+00      0.1394E+00
  41.222      0.1323E+00      0.1394E+00
  41.230      0.1323E+00      0.1394E+00
  41.238      0.1323E+00      0.1394E+00
  41.246      0.1323E+00      0.1395E+00
  41.254      0.1324E+00      0.1395E+00
  41.261      0.1324E+00      0.1395E+00
  41.269      0.1324E+00      0.1396E+00
  41.277      0.1324E+00      0.1396E+00
  41.285      0.1325E+00      0.1396E+00
  41.293      0.1325E+00      0.1396E+00
  41.301      0.1325E+00      0.1397E+00
  41.309      0.1361E+00      0.1397E+00
  41.317      0.1361E+00      0.1397E+00
  41.325      0.1362E+00      0.1397E+00
  41.333      0.1362E+00      0.1398E+00
  41.341      0.1362E+00      0.1398E+00
  41.349      0.1362E+00      0.1434E+00
  41.356      0.1363E+00      0.1434E+00
  41.364      0.1363E+00      0.1435E+00
  41.372      0.1363E+00      0.1435E+00
  41.380      0.1363E+00      0.1435E+00
  41.388      0.1364E+00      0.1435E+00
  41.396      0.1364E+00      0.1436E+00
  41.404      0.1364E+00      0.1436E+00
  41.412      0.1364E+00      0.1436E+00
  41.420      0.1365E+00      0.1436E+00
  41.428      0.1365E+00      0.1437E+00
  41.435      0.1365E+00      0.1437E+00
  41.443      0.1366E+00      0.1437E+00
  41.451      0.1366E+00      0.1438E+00
  41.459      0.1366E+00      0.1438E+00
  41.467      0.1366E+00      0.1438E+00
  41.475      0.1367E+00      0.1438E+00
  41.483      0.1367E+00      0.1439E+00
  41.491      0.1367E+00      0.1475E+00
  41.499      0.1367E+00      0.1475E+00
  41.507      0.1368E+00      0.1475E+00
  41.514      0.1368E+00      0.1476E+00
  41.522      0.1368E+00      0.1476E+00
  41.530      0.1368E+00      0.1476E+00
  41.538      0.1369E+00      0.1477E+00
  41.546      0.1369E+00      0.1477E+00
  41.554      0.1369E+00      0.1477E+00
  41.562      0.1369E+00      0.1477E+00
  41.570      0.1370E+00      0.1478E+00
  41.578      0.1370E+00      0.1478E+00
  41.586      0.1370E+00      0.1478E+00
  41.593      0.1370E+00      0.1478E+00
  41.601      0.1371E+00      0.1479E+00
  41.609      0.1371E+00      0.1479E+00
  41.617      0.1335E+00      0.1479E+00
  41.625      0.1335E+00      0.1480E+00
  41.633      0.1336E+00      0.1480E+00
  41.641      0.1336E+00      0.1480E+00
  41.649      0.1336E+00      0.1480E+00
  41.657      0.1336E+00      0.1517E+00
  41.665      0.1337E+00      0.1517E+00
  41.673      0.1337E+00      0.1517E+00
  41.681      0.1337E+00      0.1518E+00
  41.688      0.1337E+00      0.1518E+00
  41.696      0.1338E+00      0.1518E+00
  41.704      0.1338E+00      0.1519E+00
  41.712      0.1338E+00      0.1519E+00
  41.720      0.1338E+00      0.1519E+00
  41.728      0.1339E+00      0.1519E+00
  41.736      0.1339E+00      0.1520E+00
  41.744      0.1339E+00      0.1520E+00
  41.752      0.1339E+00      0.1520E+00
  41.760      0.1340E+00      0.1521E+00
  41.767      0.1340E+00      0.1521E+00
  41.775      0.1340E+00      0.1521E+00
  41.783      0.1341E+00      0.1521E+00
  41.791      0.1305E+00      0.1522E+00
  41.799      0.1305E+00      0.1522E+00
  41.807      0.1305E+00      0.1522E+00
  41.815      0.1305E+00      0.1523E+00
  41.823      0.1306E+00      0.1523E+00
  41.831      0.1306E+00      0.1523E+00
  41.839      0.1306E+00      0.1523E+00
  41.846      0.1306E+00      0.1524E+00
  41.854      0.1307E+00      0.1524E+00
  41.862      0.1307E+00      0.1524E+00
  41.870      0.1307E+00      0.1525E+00
  41.878      0.1307E+00      0.1525E+00
  41.886      0.1308E+00      0.1525E+00
  41.894      0.1308E+00      0.1525E+00
  41.902      0.1308E+00      0.1526E+00
  41.910      0.1308E+00      0.1526E+00
  41.918      0.1309E+00      0.1526E+00
  41.925      0.1309E+00      0.1527E+00
  41.933      0.1309E+00      0.1527E+00
  41.941      0.1309E+00      0.1527E+00
  41.949      0.1310E+00      0.1527E+00
  41.957      0.1310E+00      0.1528E+00
  41.965      0.1310E+00      0.1528E+00
  41.973      0.1310E+00      0.1528E+00
  41.981      0.1310E+00      0.1529E+00
  41.989      0.1311E+00      0.1529E+00
  41.997      0.1311E+00      0.1529E+00
  42.005      0.1311E+00      0.1529E+00
  42.013      0.1311E+00      0.1530E+00
  42.020      0.1312E+00      0.1530E+00
  42.028      0.1312E+00      0.1530E+00
  42.036      0.1276E+00      0.1531E+00
  42.044      0.1276E+00      0.1531E+00
  42.052      0.1276E+00      0.1531E+00
  42.060      0.1277E+00      0.1531E+00
  42.068      0.1277E+00      0.1532E+00
  42.076      0.1277E+00      0.1532E+00
  42.084      0.1277E+00      0.1532E+00
  42.092      0.1277E+00      0.1533E+00
  42.099      0.1278E+00      0.1533E+00
  42.107      0.1278E+00      0.1533E+00
  42.115      0.1278E+00      0.1533E+00
  42.123      0.1278E+00      0.1534E+00
  42.131      0.1279E+00      0.1534E+00
  42.139      0.1279E+00      0.1534E+00
  42.147      0.1279E+00      0.1535E+00
  42.155      0.1279E+00      0.1535E+00
  42.163      0.1280E+00      0.1535E+00
  42.171      0.1280E+00      0.1535E+00
  42.178      0.1280E+00      0.1536E+00
  42.186      0.1280E+00      0.1536E+00
  42.194      0.1281E+00      0.1536E+00
  42.202      0.1281E+00      0.1537E+00
  42.210      0.1281E+00      0.1537E+00
  42.218      0.1281E+00      0.1537E+00
  42.226      0.1282E+00      0.1537E+00
  42.234      0.1282E+00      0.1538E+00
  42.242      0.1282E+00      0.1538E+00
  42.250      0.1282E+00      0.1538E+00
